Code,LocalAuthority,Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
C&L01,Highland,2014-15,2.144603966,5371.13562,2504495,3.408087309,179623.6567,52705262,3.403018726,3508.777729,993567.375,Rural
C&L01,Highland,2015-16,1.948900855,5179.137377,2657454,3.336122869,177096.5505,53084305,3.280510402,3359.409567,1012156.625,Rural
C&L01,Highland,2016-17,1.812869498,4302.22061,2373160,3.244025621,175314.3718,54042338,3.049461266,3348.392139,1006353.5,Rural
C&L01,Highland,2017-18,1.843391526,4529.442793,2457138,2.987480475,161301.3605,53992733,2.579890421,2731.294672,1072249,Rural
C&L01,Highland,2018-19,1.67694139,4202.321977,2505951,2.816481408,153571.2585,54526069,2.534322869,2733.85409,1100968.875,Rural
C&L01,Highland,2019-20,1.897432158,4632.88958,2441668,2.885778339,150191.5886,52045545,2.508512822,2876.186398,1115131,Rural
C&L01,Highland,2020-21,25.64966155,6300.383475,245631,41.36002281,188666.6714,4561548,23.98415765,3339.028773,144847.375,Rural
C&L01,Highland,2021-22,6.726464743,7321.023861,1088387,6.433922572,170577.7577,26512151,5.430648448,3186.398948,585801,Rural
C&L01,Inverclyde,2010-11,1.774601023,1965.627918,1105023,4.374884466,198956.0517,45458000,3.814159837,5283.780376,1393280.5,3
C&L01,Inverclyde,2011-12,2.057692948,2170.68657,1054916,3.916959065,188806.0265,48202343,3.33797627,4860.219433,1415648.375,3
C&L01,Inverclyde,2012-13,2.292286243,2371.739063,1034663,3.734559758,192795.1341,51624697,3.362487917,4626.408468,1456944.25,3
C&L01,Inverclyde,2013-14,2.5752521,2752.572355,1068855,3.710667178,197855.9712,53320837,3.299995638,5044.443674,1615756.625,3
C&L01,Inverclyde,2014-15,1.748314446,1741.306066,995994,3.408087309,179623.6567,52705262,2.857129035,4218.986775,1536497.75,3
C&L01,Inverclyde,2015-16,2.216248004,2440.401302,1101136,3.336122869,177096.5505,53084305,2.857000084,4274.988698,1557697,3
C&L01,Inverclyde,2016-17,2.030147112,2521.181776,1241874,3.244025621,175314.3718,54042338,2.916161869,4533.23577,1608040.375,3
C&L01,Inverclyde,2017-18,2.713719917,3322.61722,1224384,2.987480475,161301.3605,53992733,2.8078779,4044.321994,1546902.375,3
C&L01,Inverclyde,2018-19,1.653105494,2065.584635,1249521,2.816481408,153571.2585,54526069,2.461669884,3848.31031,1594924.75,3
C&L01,Inverclyde,2019-20,1.176003294,1445.208558,1228918,2.885778339,150191.5886,52045545,2.611569337,3730.029529,1497042.25,3
C&L01,Inverclyde,2020-21,9.98676232,2861.291599,286507,41.36002281,188666.6714,4561548,56.11132782,4281.674517,119839.625,3
C&L01,Inverclyde,2021-22,2.764841799,2333.095498,843841,6.433922572,170577.7577,26512151,7.004359576,3544.731442,708714.5,3
C&L01,Midlothian,2010-11,4.535091503,3996.571372,882358,4.374884466,198956.0517,45458000,3.814159837,5283.780376,1393280.5,3
C&L01,Midlothian,2011-12,3.066156194,2798.340349,912657,3.916959065,188806.0265,48202343,3.33797627,4860.219433,1415648.375,3
C&L01,Midlothian,2012-13,4.00192418,3789.070335,946814,3.734559758,192795.1341,51624697,3.362487917,4626.408468,1456944.25,3
C&L01,Midlothian,2013-14,3.236035995,3159.757615,976428,3.710667178,197855.9712,53320837,3.299995638,5044.443674,1615756.625,3
C&L01,Midlothian,2014-15,3.434726646,3149.072661,916836,3.408087309,179623.6567,52705262,2.857129035,4218.986775,1536497.75,3
C&L01,Midlothian,2015-16,3.848546781,3456.568402,898145,3.336122869,177096.5505,53084305,2.857000084,4274.988698,1557697,3
C&L01,Midlothian,2016-17,3.972032912,3372.010748,848940,3.244025621,175314.3718,54042338,2.916161869,4533.23577,1608040.375,3
C&L01,Midlothian,2017-18,4.717216284,3644.657196,772633,2.987480475,161301.3605,53992733,2.8078779,4044.321994,1546902.375,3
C&L01,Midlothian,2018-19,3.654628894,3331.240357,911515,2.816481408,153571.2585,54526069,2.461669884,3848.31031,1594924.75,3
C&L01,Midlothian,2019-20,3.286828595,2970.530793,903770,2.885778339,150191.5886,52045545,2.611569337,3730.029529,1497042.25,3
C&L01,Midlothian,2020-21,94.21953155,5163.256111,54800,41.36002281,188666.6714,4561548,56.11132782,4281.674517,119839.625,3
C&L01,Midlothian,2021-22,19.39669174,2933.605303,151242,6.433922572,170577.7577,26512151,7.004359576,3544.731442,708714.5,3
C&L01,Moray,2010-11,2.563312589,2313.155864,900956,4.374884466,198956.0517,45458000,4.445491718,5141.13371,1165653.75,2
C&L01,Moray,2011-12,2.677133587,2516.685268,940070,3.916959065,188806.0265,48202343,4.020931086,4641.086924,1217197.75,2
C&L01,Moray,2012-13,2.866247562,2707.328835,944557,3.734559758,192795.1341,51624697,3.593826031,4424.846348,1328907.375,2
C&L01,Moray,2013-14,2.53633168,2587.371479,1020123,3.710667178,197855.9712,53320837,3.482503604,4337.831825,1349024.25,2
C&L01,Moray,2014-15,2.387587423,2430.237594,1017866,3.408087309,179623.6567,52705262,3.521927852,4409.909369,1385966.5,2
C&L01,Moray,2015-16,2.081582829,2179.787018,1047173,3.336122869,177096.5505,53084305,3.210464246,4218.122204,1433846.875,2
C&L01,Moray,2016-17,2.173566904,2220.428828,1021562,3.244025621,175314.3718,54042338,3.126238988,4357.843135,1438166.75,2
C&L01,Moray,2017-18,2.103049814,2030.060869,965299,2.987480475,161301.3605,53992733,2.82208904,4004.479165,1449852.25,2
C&L01,Moray,2018-19,2.137109425,1924.357293,900451,2.816481408,153571.2585,54526069,2.577170239,3536.747701,1417414.625,2
C&L01,Moray,2019-20,0.92100907,994.0420645,1079299,2.885778339,150191.5886,52045545,2.602943445,3496.145029,1385031,2
C&L01,Moray,2020-21,19.20438193,2516.458752,131035,41.36002281,188666.6714,4561548,69.75966603,4458.324379,104841.125,2
C&L01,Moray,2021-22,2.659939866,1605.689279,603654,6.433922572,170577.7577,26512151,7.191426906,3973.631332,663825.125,2
C&L01,North Ayrshire,2010-11,4.941770904,5219.081024,1056094,4.374884466,198956.0517,45458000,4.445491718,5141.13371,1165653.75,2
C&L01,North Ayrshire,2011-12,4.503982353,5157.201649,1145035,3.916959065,188806.0265,48202343,4.020931086,4641.086924,1217197.75,2
C&L01,North Ayrshire,2012-13,3.206627714,4601.864003,1435113,3.734559758,192795.1341,51624697,3.593826031,4424.846348,1328907.375,2
C&L01,North Ayrshire,2013-14,2.613420537,4232.399928,1619486,3.710667178,197855.9712,53320837,3.482503604,4337.831825,1349024.25,2
C&L01,North Ayrshire,2014-15,2.467448445,4438.375237,1798776,3.408087309,179623.6567,52705262,3.521927852,4409.909369,1385966.5,2
C&L01,North Ayrshire,2015-16,2.363495131,4520.743395,1912728,3.336122869,177096.5505,53084305,3.210464246,4218.122204,1433846.875,2
C&L01,North Ayrshire,2016-17,3.70968271,7023.531672,1893301,3.244025621,175314.3718,54042338,3.126238988,4357.843135,1438166.75,2
C&L01,North Ayrshire,2017-18,2.28391359,5051.521252,2211795,2.987480475,161301.3605,53992733,2.82208904,4004.479165,1449852.25,2
C&L01,North Ayrshire,2018-19,1.877034808,4228.195689,2252599,2.816481408,153571.2585,54526069,2.577170239,3536.747701,1417414.625,2
C&L01,North Ayrshire,2019-20,1.887029226,4134.287356,2190902,2.885778339,150191.5886,52045545,2.602943445,3496.145029,1385031,2
C&L01,North Ayrshire,2020-21,51.67612092,5245.35917,101504,41.36002281,188666.6714,4561548,69.75966603,4458.324379,104841.125,2
C&L01,North Ayrshire,2021-22,11.46385687,5290.681226,461508,6.433922572,170577.7577,26512151,7.191426906,3973.631332,663825.125,2
C&L01,North Lanarkshire,2010-11,4.917123668,14829.09137,3016037,4.374884466,198956.0517,45458000,4.285538234,10653.67251,2200418.875,Urban
C&L01,North Lanarkshire,2011-12,3.808436795,13626.27856,3577930,3.916959065,188806.0265,48202343,4.175468725,10198.31163,2355970.75,Urban
C&L01,North Lanarkshire,2012-13,3.02530387,12663.15874,4185756,3.734559758,192795.1341,51624697,4.353732323,11272.60325,2601296.5,Urban
C&L01,North Lanarkshire,2013-14,2.59510321,11295.3191,4352549,3.710667178,197855.9712,53320837,4.355360867,11913.65901,2660076.25,Urban
C&L01,North Lanarkshire,2014-15,2.737917805,13056.34509,4768726,3.408087309,179623.6567,52705262,4.064668521,10315.28321,2672126.125,Urban
C&L01,North Lanarkshire,2015-16,3.188069874,14267.48902,4475255,3.336122869,177096.5505,53084305,3.959840213,10284.54834,2631837.625,Urban
C&L01,North Lanarkshire,2016-17,2.169312494,10671.69847,4919402,3.244025621,175314.3718,54042338,3.684837512,9674.825435,2702731.625,Urban
C&L01,North Lanarkshire,2017-18,1.995778849,9218.256906,4618902,2.987480475,161301.3605,53992733,3.495988011,9382.574231,2680088,Urban
C&L01,North Lanarkshire,2018-19,1.979436424,8862.824263,4477460,2.816481408,153571.2585,54526069,3.264453597,9077.495213,2702450.375,Urban
C&L01,North Lanarkshire,2019-20,1.977615467,8268.574713,4181092,2.885778339,150191.5886,52045545,3.254458604,8671.587619,2508488.875,Urban
C&L01,North Lanarkshire,2020-21,30.08608173,11747.92143,390475,41.36002281,188666.6714,4561548,68.69022771,11504.30626,200665.375,Urban
C&L01,North Lanarkshire,2021-22,3.154705451,5909.17635,1873124,6.433922572,170577.7577,26512151,6.811565977,10617.45799,1355678.25,Urban
C&L01,Orkney Islands,2010-11,4.374884466,1478.842321,337980,4.374884466,198956.0517,45458000,3.710949535,3790.919862,923124.125,Rural
C&L01,Orkney Islands,2011-12,4.488510019,1517.53815,338095,3.916959065,188806.0265,48202343,3.689640976,3901.135322,1036476,Rural
C&L01,Orkney Islands,2012-13,1.850730335,759.2421086,410240,3.734559758,192795.1341,51624697,3.297380881,3775.533691,1065939,Rural
C&L01,Orkney Islands,2013-14,1.368346341,606.1243437,442961,3.710667178,197855.9712,53320837,3.179201173,3436.061899,1040247.5,Rural
C&L01,Orkney Islands,2014-15,1.39970845,508.3601594,363191,3.408087309,179623.6567,52705262,3.403018726,3508.777729,993567.375,Rural
C&L01,Orkney Islands,2015-16,1.616328501,618.3874025,382586,3.336122869,177096.5505,53084305,3.280510402,3359.409567,1012156.625,Rural
C&L01,Orkney Islands,2016-17,1.307747995,519.8889251,397546,3.244025621,175314.3718,54042338,3.049461266,3348.392139,1006353.5,Rural
C&L01,Orkney Islands,2017-18,1.180597385,514.3846705,435701,2.987480475,161301.3605,53992733,2.579890421,2731.294672,1072249,Rural
C&L01,Orkney Islands,2018-19,1.164117714,533.6452999,458413,2.816481408,153571.2585,54526069,2.534322869,2733.85409,1100968.875,Rural
C&L01,Orkney Islands,2019-20,1.274202533,560.7957352,440116,2.885778339,150191.5886,52045545,2.508512822,2876.186398,1115131,Rural
C&L01,Orkney Islands,2020-21,7.34628044,487.4869117,66358,41.36002281,188666.6714,4561548,23.98415765,3339.028773,144847.375,Rural
C&L01,Orkney Islands,2021-22,2.673287184,573.531827,214541,6.433922572,170577.7577,26512151,5.430648448,3186.398948,585801,Rural
C&L01,Perth & Kinross,2010-11,5.065007086,5630.692137,1110912,4.374884466,198956.0517,45458000,4.445491718,5141.13371,1165653.75,2
C&L01,Perth & Kinross,2011-12,5.04590881,6005.808983,1190237,3.916959065,188806.0265,48202343,4.020931086,4641.086924,1217197.75,2
C&L01,Perth & Kinross,2012-13,4.849104148,6232.211477,1285232,3.734559758,192795.1341,51624697,3.593826031,4424.846348,1328907.375,2
C&L01,Perth & Kinross,2013-14,4.822009773,5992.603636,1242760,3.710667178,197855.9712,53320837,3.482503604,4337.831825,1349024.25,2
C&L01,Perth & Kinross,2014-15,5.675118953,6667.339013,1174840,3.408087309,179623.6567,52705262,3.521927852,4409.909369,1385966.5,2
C&L01,Perth & Kinross,2015-16,5.556782575,6381.620829,1148433,3.336122869,177096.5505,53084305,3.210464246,4218.122204,1433846.875,2
C&L01,Perth & Kinross,2016-17,5.128593612,5991.580106,1168272,3.244025621,175314.3718,54042338,3.126238988,4357.843135,1438166.75,2
C&L01,Perth & Kinross,2017-18,5.212179671,6024.235853,1155806,2.987480475,161301.3605,53992733,2.82208904,4004.479165,1449852.25,2
C&L01,Perth & Kinross,2018-19,4.194486876,5366.638995,1279454,2.816481408,153571.2585,54526069,2.577170239,3536.747701,1417414.625,2
C&L01,Perth & Kinross,2019-20,4.0901969,4949.127776,1210000,2.885778339,150191.5886,52045545,2.602943445,3496.145029,1385031,2
C&L01,Perth & Kinross,2020-21,114.5115892,5112.967987,44650,41.36002281,188666.6714,4561548,69.75966603,4458.324379,104841.125,2
C&L01,Perth & Kinross,2021-22,9.715140705,4909.991982,505394,6.433922572,170577.7577,26512151,7.191426906,3973.631332,663825.125,2
C&L01,Renfrewshire,2010-11,2.772814098,4494.448287,1620261,4.374884466,198956.0517,45458000,3.814159837,5283.780376,1393280.5,3
C&L01,Renfrewshire,2011-12,2.731160975,4546.544297,1664698,3.916959065,188806.0265,48202343,3.33797627,4860.219433,1415648.375,3
C&L01,Renfrewshire,2012-13,2.804037339,5056.45724,1803281,3.734559758,192795.1341,51624697,3.362487917,4626.408468,1456944.25,3
C&L01,Renfrewshire,2013-14,3.536972608,8923.174119,2522827,3.710667178,197855.9712,53320837,3.299995638,5044.443674,1615756.625,3
C&L01,Renfrewshire,2014-15,2.418830154,4963.987438,2052232,3.408087309,179623.6567,52705262,2.857129035,4218.986775,1536497.75,3
C&L01,Renfrewshire,2015-16,2.292223598,4685.341891,2044007,3.336122869,177096.5505,53084305,2.857000084,4274.988698,1557697,3
C&L01,Renfrewshire,2016-17,2.292620276,5535.419501,2414456,3.244025621,175314.3718,54042338,2.916161869,4533.23577,1608040.375,3
C&L01,Renfrewshire,2017-18,2.288797314,4576.704633,1999622,2.987480475,161301.3605,53992733,2.8078779,4044.321994,1546902.375,3
C&L01,Renfrewshire,2018-19,1.346826397,2908.636402,2159628,2.816481408,153571.2585,54526069,2.461669884,3848.31031,1594924.75,3
C&L01,Renfrewshire,2019-20,1.694268004,3125.487509,1844746,2.885778339,150191.5886,52045545,2.611569337,3730.029529,1497042.25,3
C&L01,Renfrewshire,2020-21,35.2539625,3684.374764,104509,41.36002281,188666.6714,4561548,56.11132782,4281.674517,119839.625,3
C&L01,Renfrewshire,2021-22,5.719768923,3848.858184,672902,6.433922572,170577.7577,26512151,7.004359576,3544.731442,708714.5,3
C&L01,Scottish Borders,2010-11,3.894263356,2859.095154,734048,4.374884466,198956.0517,45458000,3.710949535,3790.919862,923124.125,Rural
C&L01,Scottish Borders,2011-12,3.182827169,2587.099038,812833,3.916959065,188806.0265,48202343,3.689640976,3901.135322,1036476,Rural
C&L01,Scottish Borders,2012-13,3.240316687,2637.116791,813847,3.734559758,192795.1341,51624697,3.297380881,3775.533691,1065939,Rural
C&L01,Scottish Borders,2013-14,4.271004214,3291.220285,770596,3.710667178,197855.9712,53320837,3.179201173,3436.061899,1040247.5,Rural
C&L01,Scottish Borders,2014-15,3.510090469,2821.283871,803766,3.408087309,179623.6567,52705262,3.403018726,3508.777729,993567.375,Rural
C&L01,Scottish Borders,2015-16,3.60892837,2682.726865,743355,3.336122869,177096.5505,53084305,3.280510402,3359.409567,1012156.625,Rural
C&L01,Scottish Borders,2016-17,3.998524866,2935.974876,734266,3.244025621,175314.3718,54042338,3.049461266,3348.392139,1006353.5,Rural
C&L01,Scottish Borders,2017-18,4.128185758,3003.874582,727654,2.987480475,161301.3605,53992733,2.579890421,2731.294672,1072249,Rural
C&L01,Scottish Borders,2018-19,3.335578122,2777.111702,832575,2.816481408,153571.2585,54526069,2.534322869,2733.85409,1100968.875,Rural
C&L01,Scottish Borders,2019-20,2.565691796,2260.048978,880875,2.885778339,150191.5886,52045545,2.508512822,2876.186398,1115131,Rural
C&L01,Scottish Borders,2020-21,28.85596346,2131.600664,73870,41.36002281,188666.6714,4561548,23.98415765,3339.028773,144847.375,Rural
C&L01,Scottish Borders,2021-22,3.76711017,1973.389126,523845,6.433922572,170577.7577,26512151,5.430648448,3186.398948,585801,Rural
C&L01,Shetland Islands,2010-11,1.084478403,643.2964096,594858,4.374884466,198956.0517,45458000,3.710949535,3790.919862,923124.125,Rural
C&L01,Shetland Islands,2011-12,1.312130183,756.341014,576424,3.916959065,188806.0265,48202343,3.689640976,3901.135322,1036476,Rural
C&L01,Shetland Islands,2012-13,1.712994567,973.4483461,568274,3.734559758,192795.1341,51624697,3.297380881,3775.533691,1065939,Rural
C&L01,Shetland Islands,2013-14,1.25993878,656.1499613,520779,3.710667178,197855.9712,53320837,3.179201173,3436.061899,1040247.5,Rural
C&L01,Shetland Islands,2014-15,1.213617414,622.223634,512703,3.408087309,179623.6567,52705262,3.403018726,3508.777729,993567.375,Rural
C&L01,Shetland Islands,2015-16,1.353605665,686.9701089,507509,3.336122869,177096.5505,53084305,3.280510402,3359.409567,1012156.625,Rural
C&L01,Shetland Islands,2016-17,1.217520195,655.1718497,538121,3.244025621,175314.3718,54042338,3.049461266,3348.392139,1006353.5,Rural
C&L01,Shetland Islands,2017-18,0.766464266,481.4112942,628097,2.987480475,161301.3605,53992733,2.579890421,2731.294672,1072249,Rural
C&L01,Shetland Islands,2018-19,0.75817874,495.9128039,654086,2.816481408,153571.2585,54526069,2.534322869,2733.85409,1100968.875,Rural
C&L01,Shetland Islands,2019-20,0.772239013,489.1150774,633374,2.885778339,150191.5886,52045545,2.508512822,2876.186398,1115131,Rural
C&L01,Shetland Islands,2020-21,2.811075669,539.8276117,192035,41.36002281,188666.6714,4561548,23.98415765,3339.028773,144847.375,Rural
C&L01,Shetland Islands,2021-22,0.971240376,580.5261176,597714,6.433922572,170577.7577,26512151,5.430648448,3186.398948,585801,Rural
C&L01,South Ayrshire,2010-11,6.506870417,4896.200451,752829,4.374884466,198956.0517,45458000,4.445491718,5141.13371,1165653.75,2
C&L01,South Ayrshire,2011-12,6.684529467,4671.589441,698868,3.916959065,188806.0265,48202343,4.020931086,4641.086924,1217197.75,2
C&L01,South Ayrshire,2012-13,6.204719959,4491.19078,723836,3.734559758,192795.1341,51624697,3.593826031,4424.846348,1328907.375,2
C&L01,South Ayrshire,2013-14,6.868237627,4459.260287,649258,3.710667178,197855.9712,53320837,3.482503604,4337.831825,1349024.25,2
C&L01,South Ayrshire,2014-15,6.907285904,4647.700009,672871,3.408087309,179623.6567,52705262,3.521927852,4409.909369,1385966.5,2
C&L01,South Ayrshire,2015-16,5.516760031,3940.076481,714198,3.336122869,177096.5505,53084305,3.210464246,4218.122204,1433846.875,2
C&L01,South Ayrshire,2016-17,4.66602065,3546.425098,760055,3.244025621,175314.3718,54042338,3.126238988,4357.843135,1438166.75,2
C&L01,South Ayrshire,2017-18,3.455969462,3128.0743,905127,2.987480475,161301.3605,53992733,2.82208904,4004.479165,1449852.25,2
C&L01,South Ayrshire,2018-19,3.322946607,3008.897034,905493,2.816481408,153571.2585,54526069,2.577170239,3536.747701,1417414.625,2
C&L01,South Ayrshire,2019-20,4.21676266,3418.534905,810703,2.885778339,150191.5886,52045545,2.602943445,3496.145029,1385031,2
C&L01,South Ayrshire,2020-21,73.90899955,4492.063605,60778,41.36002281,188666.6714,4561548,69.75966603,4458.324379,104841.125,2
C&L01,South Ayrshire,2021-22,7.407405169,2864.661582,386728,6.433922572,170577.7577,26512151,7.191426906,3973.631332,663825.125,2
C&L01,South Lanarkshire,2010-11,4.633680449,13065.57191,2820195,4.374884466,198956.0517,45458000,3.814159837,5283.780376,1393280.5,3
C&L01,South Lanarkshire,2011-12,4.078816515,12942.77937,3173180,3.916959065,188806.0265,48202343,3.33797627,4860.219433,1415648.375,3
C&L01,South Lanarkshire,2012-13,2.778923394,9446.495075,3399343,3.734559758,192795.1341,51624697,3.362487917,4626.408468,1456944.25,3
C&L01,South Lanarkshire,2013-14,2.709377684,9489.743324,3502553,3.710667178,197855.9712,53320837,3.299995638,5044.443674,1615756.625,3
C&L01,South Lanarkshire,2014-15,2.530594098,8446.599571,3337802,3.408087309,179623.6567,52705262,2.857129035,4218.986775,1536497.75,3
C&L01,South Lanarkshire,2015-16,2.550271689,8048.180594,3155799,3.336122869,177096.5505,53084305,2.857000084,4274.988698,1557697,3
C&L01,South Lanarkshire,2016-17,2.473518305,7401.429428,2992274,3.244025621,175314.3718,54042338,2.916161869,4533.23577,1608040.375,3
C&L01,South Lanarkshire,2017-18,2.52971152,7500.343999,2964917,2.987480475,161301.3605,53992733,2.8078779,4044.321994,1546902.375,3
C&L01,South Lanarkshire,2018-19,2.69841301,8107.096273,3004402,2.816481408,153571.2585,54526069,2.461669884,3848.31031,1594924.75,3
C&L01,South Lanarkshire,2019-20,2.917236792,8281.224241,2838728,2.885778339,150191.5886,52045545,2.611569337,3730.029529,1497042.25,3
C&L01,South Lanarkshire,2020-21,54.05485602,10742.15896,198726,41.36002281,188666.6714,4561548,56.11132782,4281.674517,119839.625,3
C&L01,South Lanarkshire,2021-22,5.901563906,8966.680515,1519368,6.433922572,170577.7577,26512151,7.004359576,3544.731442,708714.5,3
C&L01,Stirling,2010-11,2.933021135,2799.941461,954067,4.374884466,198956.0517,45458000,4.445491718,5141.13371,1165653.75,2
C&L01,Stirling,2011-12,2.575687907,2423.204918,940802,3.916959065,188806.0265,48202343,4.020931086,4641.086924,1217197.75,2
C&L01,Stirling,2012-13,1.974430104,2222.984732,1125889,3.734559758,192795.1341,51624697,3.593826031,4424.846348,1328907.375,2
C&L01,Stirling,2013-14,2.3015304,2095.259008,910376,3.710667178,197855.9712,53320837,3.482503604,4337.831825,1349024.25,2
C&L01,Stirling,2014-15,2.391303249,2230.113912,932596,3.408087309,179623.6567,52705262,3.521927852,4409.909369,1385966.5,2
C&L01,Stirling,2015-16,2.174097355,2233.510138,1027323,3.336122869,177096.5505,53084305,3.210464246,4218.122204,1433846.875,2
C&L01,Stirling,2016-17,1.925860673,2196.949974,1140765,3.244025621,175314.3718,54042338,3.126238988,4357.843135,1438166.75,2
C&L01,Stirling,2017-18,2.14316702,2556.535777,1192884,2.987480475,161301.3605,53992733,2.82208904,4004.479165,1449852.25,2
C&L01,Stirling,2018-19,2.400877961,2461.236807,1025143,2.816481408,153571.2585,54526069,2.577170239,3536.747701,1417414.625,2
C&L01,Stirling,2019-20,2.393711369,2600.532103,1086404,2.885778339,150191.5886,52045545,2.602943445,3496.145029,1385031,2
C&L01,Stirling,2020-21,218.9591061,3683.348476,16822,41.36002281,188666.6714,4561548,69.75966603,4458.324379,104841.125,2
C&L01,Stirling,2021-22,14.5574503,3881.831268,266655,6.433922572,170577.7577,26512151,7.191426906,3973.631332,663825.125,2
C&L01,West Dunbartonshire,2010-11,5.545628196,4453.780123,803853,4.374884466,198956.0517,45458000,4.285538234,10653.67251,2200418.875,Urban
C&L01,West Dunbartonshire,2011-12,5.444722231,4094.924944,752093,3.916959065,188806.0265,48202343,4.175468725,10198.31163,2355970.75,Urban
C&L01,West Dunbartonshire,2012-13,5.508512194,4130.61028,749861,3.734559758,192795.1341,51624697,4.353732323,11272.60325,2601296.5,Urban
C&L01,West Dunbartonshire,2013-14,6.910586777,4491.835108,649993,3.710667178,197855.9712,53320837,4.355360867,11913.65901,2660076.25,Urban
C&L01,West Dunbartonshire,2014-15,6.767371648,5081.301321,750855,3.408087309,179623.6567,52705262,4.064668521,10315.28321,2672126.125,Urban
C&L01,West Dunbartonshire,2015-16,6.244461263,5101.41031,816946,3.336122869,177096.5505,53084305,3.959840213,10284.54834,2631837.625,Urban
C&L01,West Dunbartonshire,2016-17,5.965206533,4656.639512,780635,3.244025621,175314.3718,54042338,3.684837512,9674.825435,2702731.625,Urban
C&L01,West Dunbartonshire,2017-18,4.682427861,4550.325932,971793,2.987480475,161301.3605,53992733,3.495988011,9382.574231,2680088,Urban
C&L01,West Dunbartonshire,2018-19,3.650635931,3722.580243,1019710,2.816481408,153571.2585,54526069,3.264453597,9077.495213,2702450.375,Urban
C&L01,West Dunbartonshire,2019-20,3.521694499,3592.465913,1020098,2.885778339,150191.5886,52045545,3.254458604,8671.587619,2508488.875,Urban
C&L01,West Dunbartonshire,2020-21,39.38345468,3511.95834,89173,41.36002281,188666.6714,4561548,68.69022771,11504.30626,200665.375,Urban
C&L01,West Dunbartonshire,2021-22,5.499331272,3447.186068,626835,6.433922572,170577.7577,26512151,6.811565977,10617.45799,1355678.25,Urban
C&L01,West Lothian,2010-11,4.498120648,8455.28097,1879323,4.374884466,198956.0517,45458000,3.814159837,5283.780376,1393280.5,3
C&L01,West Lothian,2011-12,4.481551346,8029.597859,1791706,3.916959065,188806.0265,48202343,3.33797627,4860.219433,1415648.375,3
C&L01,West Lothian,2012-13,4.243186393,7983.942487,1881595,3.734559758,192795.1341,51624697,3.362487917,4626.408468,1456944.25,3
C&L01,West Lothian,2013-14,3.716378157,7885.4334,2121805,3.710667178,197855.9712,53320837,3.299995638,5044.443674,1615756.625,3
C&L01,West Lothian,2014-15,3.492438508,7656.456065,2192301,3.408087309,179623.6567,52705262,2.857129035,4218.986775,1536497.75,3
C&L01,West Lothian,2015-16,3.314384698,7842.432474,2366170,3.336122869,177096.5505,53084305,2.857000084,4274.988698,1557697,3
C&L01,West Lothian,2016-17,3.280894107,8103.558987,2469929,3.244025621,175314.3718,54042338,2.916161869,4533.23577,1608040.375,3
C&L01,West Lothian,2017-18,1.843243723,4510.75788,2447198,2.987480475,161301.3605,53992733,2.8078779,4044.321994,1546902.375,3
C&L01,West Lothian,2018-19,2.394429559,6097.571345,2546572,2.816481408,153571.2585,54526069,2.461669884,3848.31031,1594924.75,3
C&L01,West Lothian,2019-20,2.007364522,5049.269872,2515378,2.885778339,150191.5886,52045545,2.611569337,3730.029529,1497042.25,3
C&L01,West Lothian,2020-21,22.00064907,4619.323346,209962,41.36002281,188666.6714,4561548,56.11132782,4281.674517,119839.625,3
C&L01,West Lothian,2021-22,2.075106943,2983.564522,1437783,6.433922572,170577.7577,26512151,7.004359576,3544.731442,708714.5,3
